m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
50,Bangladesh,Jessore,1510,Potatoes,2009,2.62,2.62%,518.2kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,2.2,2.20%,8.4kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,3.01,3.01%,16.0kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,2.4,2.40%,0.09kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,3.2,3.20%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,5.34,5.34%,539.57kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,2.46,2.46%,10.8kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,28,28.00%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,2.48,2.48%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,0.75,0.75%,71.89kg,Curing,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,1.16,1.16%,656.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,3.61,3.61%,310kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,5.94,5.94%,415.08kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,1.75,1.75%,167.74kg,Sorting,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,5.37,5.37%,832.42kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,2.07,2.07%,10.8kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,4.38,4.38%,0.14kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,6.91,6.91%,662.33kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,2.59,2.59%,770.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,3.15,3.15%,20kg,Retailing,Retail,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,28.19,28.19%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,2.61,2.61%,483.1kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,28.54,28.54%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,3.25,3.25%,25kg,Retailing,Retail,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,4.04,4.04%,25kg,Retailing,Retail,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,3.28,3.28%,537kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,2.94,2.94%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,1.22,1.22%,413.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,3.61,3.61%,0.13kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,4.06,4.06%,0.14kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,26.81,26.81%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,1.58,1.58%,440.11kg,Sorting,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,1.46,1.46%,105.0kg,,Trader,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,1.66,1.66%,167.73kg,Sorting,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,4.2,4.20%,1.68kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,2.15,2.15%,1027.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,3.85,3.85%,11kg,Retailing,Retail,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,3.4,3.40%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,5.5,5.50%,527.19kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,7.21,7.21%,2008.36kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,4.24,4.24%,1.91kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,1.56,1.56%,188.0kg,,Trader,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,2.35,2.35%,461.0kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,22.78,22.78%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,3.47,3.47%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,5.53,5.53%,1707.04kg,Harvesting,Harvest,,"Insect damage, rotten loss, remain in the soil, cutting loss",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,27.29,27.29%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,7.38,7.38%,2278.12kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,3.57,3.57%,0.10kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,4.6,4.60%,2.30kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,3.92,3.92%,539kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,7.05,7.05%,1092.84kg,Storage,Storage,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,2.69,2.69%,12.4kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,2.34,2.34%,808.0kg,Wholesale,Wholesale,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,4.35,4.35%,285kg,Storage,Storage,,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,27.67,27.67%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,23.96,23.96%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,4.7,4.70%,2.82kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,2.84,2.84%,,Processing,Processing,Cold storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,2.97,2.97%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,2.22,2.22%,458.4kg,Retailing,Retail,Big trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Thakurgaon,1510,Potatoes,2009,2.75,2.75%,11.5kg,Retailing,Retail,Small trader,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,0.67,0.67%,69.67kg,Curing,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,3.2,3.20%,0.12kg,Consumption,Households,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Bogra,1510,Potatoes,2009,3.44,3.44%,,Processing,Processing,Traditional storage method,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Jessore,1510,Potatoes,2009,1.69,1.69%,143.0kg,,Trader,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Munshigonj,1510,Potatoes,2009,1.77,1.77%,546.38kg,Sorting,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Rajshahi,1510,Potatoes,2009,0.92,0.92%,256.27kg,Curing,Farm,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,Comilla,1510,Potatoes,2009,4.3,4.30%,3.44kg,Consumption,Food Services,,,,Survey,Md. Ayub Hossain and A. Monayem Miah (2009),,
50,Bangladesh,,1510,Potatoes,2009,5.2,5.20%,,,Whole supply chain,Harvest season,,,Literature Review,"(Minten et al., 2016).",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
50,Bangladesh,,1510,Potatoes,2009,6.4,6.40%,,,Whole supply chain,Off season losses,Off-season losses,,Literature Review,"(Hossain and Miah, 2009)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
50,Bangladesh,,1510,Potatoes,2009,25.5,23-28,,,Whole supply chain,,,,No Data Collection Specified,"(Hossain and Miah, 2009)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
50,Bangladesh,Bogra and Dakha,1510,Potatoes,2009,2,2,,,Wholesale,,Rural Market,30,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,
50,Bangladesh,Bogra and Dakha,1510,Potatoes,2009,1,1,,,Trader,,Village Traders,30,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,
50,Bangladesh,,1510,Potatoes,2009,0.51,0.51%,,Farm,Farm,,,,Survey,"Thomas Reardon, Kevin Chen, Bart Minten and Lourdes Adriano (2012)",,
50,Bangladesh,Bogra and Dakha,1510,Potatoes,2009,0.29,0.29,,,Wholesale,,In The Urban Market,140,Survey,,https://www.adb.org/sites/default/files/publication/30063/quiet-revolution-staple-food-value-chains.pdf,
508,Mozambique,,1520.01,"Cassava, fresh",2015,18,18,,,Processing,,,,No Data Collection Specified,"(Jones et al., 2015)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
508,Mozambique,,1520.01,"Cassava, fresh",2015,14,14,,"Handling, Storage",Farm,,,,Literature Review,"(Jones et al., 2015)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
508,Mozambique,,1520.01,"Cassava, fresh",2015,43,43,,,Harvest,,,,No Data Collection Specified,"(Jones et al., 2015)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
508,Mozambique,,1520.01,"Cassava, fresh",2015,5,5,,,Households,,,,No Data Collection Specified,"(Jones et al., 2015)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
508,Mozambique,,1520.01,"Cassava, fresh",2015,15,15,,,Wholesale,,,,No Data Collection Specified,"(Jones et al., 2015)",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
51,Armenia,,1510,Potatoes,2018,16.96,16.96%,70400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2017,15.45,15.45%,84600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2016,13.59,13.59%,82400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2015,19.65,19.65%,119400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2014,19.29,19.29%,134300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2013,14.56,14.56%,96200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2013,6,6%,,"Handling, Storage",Farm,,,,Survey,"ukoeste (2014), food losses and waste in europe and central asia draft synthesis report prepared by ulrich koester, janine empen, thore holm 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2013,1,1%,,Consumption,Households,,,,Survey,"ukoeste (2014), food losses and waste in europe and central asia draft synthesis report prepared by ulrich koester, janine empen, thore holm 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2013,3,3%,,Distribution,Wholesale,,,,Survey,"ukoeste (2014), food losses and waste in europe and central asia draft synthesis report prepared by ulrich koester, janine empen, thore holm 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2013,19,19%,,Farm,Farm,,,,Survey,"ukoeste (2014), food losses and waste in europe and central asia draft synthesis report prepared by ulrich koester, janine empen, thore holm 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2012,13.03,13.03%,84300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2011,11.9,11.90%,66300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2010,16.45,16.45%,79300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2009,15.52,15.52%,92100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2009,20,20%,,,Storage,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2009,7,7%,,,Wholesale,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2009,4,4%,,,Households,,,,Survey,"user1 (2014), food losses and waste in armenia country report prepared by vardan urutyan, phd 2013",, Reference has been generated automatically
51,Armenia,,1510,Potatoes,2008,12.98,12.98%,84200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2007,12.71,12.71%,74200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2006,13.62,13.62%,73500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2005,13.38,13.38%,75500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2004,11.31,11.31%,65200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2003,8.89,8.89%,45100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2002,9.78,9.78%,36600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
51,Armenia,,1510,Potatoes,2001,5.99,5.99%,21800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
524,Nepal,,1510,Potatoes,2002,5,5,,,Transport,,Loading/Unloading,,No Data Collection Specified,Kaini B. R. 2002,http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,
524,Nepal,,1510,Potatoes,2002,7.5,5.0-10,,,Storage,,Storage,,No Data Collection Specified,Kaini B. R. 2002,http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,
524,Nepal,"Bhairahwa, Nepal to Gorakhpur, India",1510,Potatoes,2000,15,15,,,Export,,,,No Data Collection Specified,MDD 1999/ 2000,http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,
528,Netherlands,,1510,Potatoes,2003,2.44,2.44%,158000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
528,Netherlands,,1510,Potatoes,2002,2.72,2.72%,2.00E+05,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
528,Netherlands,,1510,Potatoes,2001,2.81,2.81%,2.00E+05,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
528,Netherlands,,1510,Potatoes,2000,2.43,2.43%,2.00E+05,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2007,5.47,5.47%,174400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2006,10.81,10.81%,280296,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2005,14.24,14.24%,396107,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2004,13.01,13.01%,420086,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2003,13.31,13.31%,335667,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
56,Belgium,,1510,Potatoes,2002,3.91,3.91%,113777,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
566,Nigeria,,1520.02,"Cassava, dry",2016,11.8,11.80%,,"Processing, Storage",Processing,Starch Factory,,,Literature Review,"IFPRI (2016), 2016 global food policy report",, Reference has been generated automatically
566,Nigeria,,1520.02,"Cassava, dry",2016,9.5,9.50%,,"Marketing, Storage, Transportation",Market,Starch Factory,,,Literature Review,"IFPRI (2016), 2016 global food policy report",, Reference has been generated automatically
566,Nigeria,,1520.02,"Cassava, dry",2016,8.5,8.50%,,"Harvesting, Storage",Farm,,,,Literature Review,"IFPRI (2016), 2016 global food policy report",, Reference has been generated automatically
566,Nigeria,,1520.02,"Cassava, dry",2016,14.8,14.80%,,Processing,Processing,Gari Processing,,,Literature Review,"IFPRI (2016), 2016 global food policy report",, Reference has been generated automatically
566,Nigeria,Ogun state,1520.01,"Cassava, fresh",2016,3.5,2-5%,"900,000 - 2,250,000 tonnes","Harvesting, Marketing, Storage, Transportation",Whole supply chain,,,,Case Study,"[Author] (2016), reducing on-farm food losses in the oic member countries",, Reference has been generated automatically
566,Nigeria,,1520.01,"Cassava, fresh",2015,1,1,,,Transport,,,,No Data Collection Specified,(Naziri 2015),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2015,1,1,,,Farm,,,,No Data Collection Specified,(Naziri 2015),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2015,4,1.0-7,,,Farm,,,,No Data Collection Specified,(Naziri 2015),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2015,6.5,5.0-8,,,Processing,,due to delays in processing and account for 80% of all physical losses in the value chain,,No Data Collection Specified,(Naziri 2015),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2014,0.5,0.50%,33822,Farm,Farm,Fresh roots,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,0.5,0.50%,,"Handling, Trading, Transportation",Transport,Gari,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,8,8%,,Processing,Processing,Gari,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,1,1%,39004,Harvesting,Harvest,Gari,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,1,1%,,Farm,Farm,Fufu,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,0.5,0.50%,8911,Farm,Farm,Fufu,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,23170.01,Flour of cassava,2014,5,5%,88664,Farm,Farm,Fufu,,,Survey,"(2015),  journal of agriculture and rural development in the tropics and subtropics vol.ghana incurs by far the highest losses because a high proportion of roots reach the consumers in the fresh form.most los",, Reference has been generated automatically
566,Nigeria,,1520.01,"Cassava, fresh",2013,2.71,2.71%,,Processing,Processing,Gari processor- Processed gari,,,Survey,PE International/ GIZ 2013,,
566,Nigeria,,1520.01,"Cassava, fresh",2013,4.95,4.95,,,Harvest,,,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,GIZ,https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2013,12.1,12.10%,,Processing,Processing,Gari Processor- Fresh tuber,,,Survey,PE International/ GIZ 2013,,
566,Nigeria,,1520.01,"Cassava, fresh",2013,8.51,8.51,"3,191,599 mt",,Farm,,Physical Losses,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,GIZ,https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,
566,Nigeria,,1520.01,"Cassava, fresh",2013,9.5,9.50%,,Marketing,Wholesale,,,,Survey,PE International/ GIZ 2013,,
