m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
124,Canada,,231,"Hen eggs in shell, fresh",2018,1.95,1.95%,11120,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2018,8,8%,170080,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2017,1.95,1.95%,10760,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2017,8,8%,170210,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2016,1.95,1.95%,10360,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2016,8,8%,166470,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2015,1.95,1.95%,9700,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2015,8,8%,165130,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2014,1.95,1.95%,9240,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2014,8,8%,157020,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,2920,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",2014,50,50%,,,Whole supply chain,,,,Literature Review,"lenca (2014), retail food waste management",,"Sourced from Gunders, (2012) Reference has been generated automatically"
124,Canada,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,3.5,3 - 4%,,Retailing,Retail,,,,Modelled Estimates,Canada’s Annual Food Waste — $27 Billion Revisited,,
124,Canada,,231,"Hen eggs in shell, fresh",2013,1.95,1.95%,9220,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2013,8,8%,158440,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2012,1.95,1.95%,9130,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2012,8,8%,160350,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2011,1.95,1.95%,8950,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2011,8,8%,158030,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2010,1.95,1.95%,8800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2010,8,8%,155060,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2009,1.95,1.95%,8610,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2009,7.97,7.97%,155470,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2008,1.83,1.83%,7680,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2008,8,8%,155830,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2007,1.89,1.89%,7520,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2007,7.98,7.98%,151550,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2006,1.89,1.89%,7540,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2006,8,8%,151830,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2005,1.88,1.88%,7510,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2005,7.99,7.99%,153480,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2004,1.87,1.87%,7070,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2004,7.99,7.99%,154780,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2003,1.9,1.90%,7450,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2003,8,8%,150600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2002,1.92,1.92%,7520,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2002,8,8%,148670,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2001,1.92,1.92%,7390,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2001,8,8%,138500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,231,"Hen eggs in shell, fresh",2000,1.91,1.91%,7130,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
124,Canada,,21113.01,"Meat of pig, fresh or chilled",2000,8,8%,131200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
150,Europe,,231,"Hen eggs in shell, fresh",2013,2,2,,,Wholesale,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,231,"Hen eggs in shell, fresh",2013,4,4,,,Pre-harvest,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,231,"Hen eggs in shell, fresh",2013,8,8,,,Households,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,231,"Hen eggs in shell, fresh",2013,0.5,0.5,,,Processing,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,3.2,3.2,,,Pre-harvest,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,11,11,,,Households,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,5,5,,,Processing,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,0.7,0.7,,,Harvest,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,4,4,,,Wholesale,,,,Modelled Estimates,Waste Management & Research 32(8),,
156,China,,21121,"Meat of chickens, fresh or chilled",2014,8.95,8-9.9,,,Farm,,,,No Data Collection Specified,Liu (2014),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,3.1,2.5- 3.7%,0 tons,,Storage,,"decentralized agricultural system in China
cereal storage losses resulting from insect infestations , mold damage , rat infestations , respectivel",,Literature Review,Gang Liu; food losses and waste in china_gang liu.pdf,,"5.7-8.6 % for grain , 2.5- 3.7 % for meats , and 10-15 % for perishable food 

 are found in post-harvest handling (4-6%
on average) and storage (5.7-8.6% on average). In processing and distribution, the average loss of
grain is 2.2-3.3% and 1-1.5%, respectively.


The loss rate at post-harvest handling, storage, processing, and distribution stages of meats can be approximated as 1.4-2.1%, 2.5- 3.7%, 1.1%, and 3%, respectively. One study also estimates that about 2%, 4%, and 3.2% of fish and aquatic products are lost at the harvesting, storage, and distribution stages, respectively (许世卫 2007)

, the national average household storage loss of maize is 11 % , much higher than 6.5 % for rice and 4.7 % for wheat 

'in northeastern provinces , northwestern provinces , the middle and lower reaches of Yangze River , and the Yellow-Huaihe-Haihe Plain is 10.2 % , 8.8 % , 7.4 % , and 5 % , respectively . T"
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,1.1,1.10%,0 tons,,Processing,,"decentralized agricultural system in China
cereal storage losses resulting from insect infestations , mold damage , rat infestations , respectivel",,Literature Review,Gang Liu; food losses and waste in china_gang liu.pdf,,"5.7-8.6 % for grain , 2.5- 3.7 % for meats , and 10-15 % for perishable food 

 are found in post-harvest handling (4-6%
on average) and storage (5.7-8.6% on average). In processing and distribution, the average loss of
grain is 2.2-3.3% and 1-1.5%, respectively.


The loss rate at post-harvest handling, storage, processing, and distribution stages of meats can be approximated as 1.4-2.1%, 2.5- 3.7%, 1.1%, and 3%, respectively. One study also estimates that about 2%, 4%, and 3.2% of fish and aquatic products are lost at the harvesting, storage, and distribution stages, respectively (许世卫 2007)

, the national average household storage loss of maize is 11 % , much higher than 6.5 % for rice and 4.7 % for wheat 

'in northeastern provinces , northwestern provinces , the middle and lower reaches of Yangze River , and the Yellow-Huaihe-Haihe Plain is 10.2 % , 8.8 % , 7.4 % , and 5 % , respectively . T"
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,1.75,1.4-2.1%,0 tons,"Handling, Harvesting",Farm,,"decentralized agricultural system in China
cereal storage losses resulting from insect infestations , mold damage , rat infestations , respectivel",,Literature Review,Gang Liu; food losses and waste in china_gang liu.pdf,,"5.7-8.6 % for grain , 2.5- 3.7 % for meats , and 10-15 % for perishable food 

 are found in post-harvest handling (4-6%
on average) and storage (5.7-8.6% on average). In processing and distribution, the average loss of
grain is 2.2-3.3% and 1-1.5%, respectively.


The loss rate at post-harvest handling, storage, processing, and distribution stages of meats can be approximated as 1.4-2.1%, 2.5- 3.7%, 1.1%, and 3%, respectively. One study also estimates that about 2%, 4%, and 3.2% of fish and aquatic products are lost at the harvesting, storage, and distribution stages, respectively (许世卫 2007)

, the national average household storage loss of maize is 11 % , much higher than 6.5 % for rice and 4.7 % for wheat 

'in northeastern provinces , northwestern provinces , the middle and lower reaches of Yangze River , and the Yellow-Huaihe-Haihe Plain is 10.2 % , 8.8 % , 7.4 % , and 5 % , respectively . T"
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,3,3%,0 tons,,Wholesale,,"decentralized agricultural system in China
cereal storage losses resulting from insect infestations , mold damage , rat infestations , respectivel",,Literature Review,Gang Liu; food losses and waste in china_gang liu.pdf,,"5.7-8.6 % for grain , 2.5- 3.7 % for meats , and 10-15 % for perishable food 

 are found in post-harvest handling (4-6%
on average) and storage (5.7-8.6% on average). In processing and distribution, the average loss of
grain is 2.2-3.3% and 1-1.5%, respectively.


The loss rate at post-harvest handling, storage, processing, and distribution stages of meats can be approximated as 1.4-2.1%, 2.5- 3.7%, 1.1%, and 3%, respectively. One study also estimates that about 2%, 4%, and 3.2% of fish and aquatic products are lost at the harvesting, storage, and distribution stages, respectively (许世卫 2007)

, the national average household storage loss of maize is 11 % , much higher than 6.5 % for rice and 4.7 % for wheat 

'in northeastern provinces , northwestern provinces , the middle and lower reaches of Yangze River , and the Yellow-Huaihe-Haihe Plain is 10.2 % , 8.8 % , 7.4 % , and 5 % , respectively . T"
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,3.1,2.5-3.7,,,Storage,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,3,3,,,Wholesale,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,1.1,1.1,,,Processing,,,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,
156,China,,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,1.75,1.4-2.1,,,Processing,,Handling,,No Data Collection Specified,,http://www.oecd.org/site/agrfcn/food%20losses%20and%20waste%20in%20china_gang%20liu.pdf,
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2.25,2 - 2.5%,11 - 14 M kg/year,Manufacturing,Processing,,,,Survey,J.-M. Katajajuuri et al. / Journal of Cleaner Production 73 (2014) 322e329,,
246,Finland,,22290,Dairy products n.e.c.,2014,3,3%,33 - 43 M kg/year,Manufacturing,Processing,,,,Survey,J.-M. Katajajuuri et al. / Journal of Cleaner Production 73 (2014) 322e329,,
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,13.5,25-Feb,,,Processing,,,,Case Study,J.-M. Katajajuuri et al. / Journal of Cleaner Production 73 (2014) 322e329,,
246,Finland,,231,"Hen eggs in shell, fresh",2010,7,7%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,7,7%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
246,Finland,,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,9,9%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
246,Finland,,22251.01,Cheese from whole cow milk,2010,3,3%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
246,Finland,,22290,Dairy products n.e.c.,2010,3,3%,,Consumption,Food Services,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
250,France,,231,"Hen eggs in shell, fresh",2013,0.94,0.94%,8900,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2012,0.85,0.85%,7200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2011,0.85,0.85%,7400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2010,0.87,0.87%,8200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2009,0.87,0.87%,7800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2008,0.89,0.89%,7800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2007,0.89,0.89%,7800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2006,0.86,0.86%,7800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2005,0.94,0.94%,8700,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2004,0.86,0.86%,8800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2003,0.85,0.85%,8500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2002,0.85,0.85%,8500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2001,0.85,0.85%,8700,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,231,"Hen eggs in shell, fresh",2000,0.87,0.87%,9000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2017,1.65,1.65%,13600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2016,1.1,1.10%,9000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2015,1.1,1.10%,8800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2014,1.14,1.14%,9000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,22290,Dairy products n.e.c.,2011,2.15,0.9-3.4,,,,,,,No Data Collection Specified,EHI 2011,,Not found
276,Germany,,231,"Hen eggs in shell, fresh",2007,0.89,0.89%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2006,0.88,0.88%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2005,0.88,0.88%,7000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2004,0.98,0.98%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2003,0.97,0.97%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2002,0.92,0.92%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2001,0.9,0.90%,8000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
276,Germany,,231,"Hen eggs in shell, fresh",2000,1,1%,9000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
288,Ghana,,2111,Cattle,2011,28,28,,,Post-harvest,,,,Literature Review,"Egyir, 2011",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
288,Ghana,,21121,"Meat of chickens, fresh or chilled",2011,1.8,1.8,,,Farm,,,,Literature Review,"Egyir, 2011",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,
320,Guatemala,,21121,"Meat of chickens, fresh or chilled",2011,9.89,9.89%,18849,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
320,Guatemala,,22241.01,Butter of Cow Milk,2011,5.1,5.10%,183,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
320,Guatemala,,22241.01,Butter of Cow Milk,2010,5.5,5.50%,205,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
320,Guatemala,,22241.01,Butter of Cow Milk,2009,6.19,6.19%,202,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
320,Guatemala,,22241.01,Butter of Cow Milk,2008,8.32,8.32%,200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
320,Guatemala,,22241.01,Butter of Cow Milk,2006,4.82,4.82%,93,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2007,1.15,1.15%,1810,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2006,1.1,1.10%,1800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2005,0.91,0.91%,1500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2004,0.77,0.77%,1400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2003,0.51,0.51%,980,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2002,0.41,0.41%,770,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,231,"Hen eggs in shell, fresh",2001,0.46,0.46%,840,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
348,Hungary,,21121,"Meat of chickens, fresh or chilled",2000,4.95,4.95%,13896,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
356,India,Andhra Pradesh,231,"Hen eggs in shell, fresh",2016,8.34,8.34%,,,Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,231,"Hen eggs in shell, fresh",2016,2.31,2.31%,,Storage,Storage,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,231,"Hen eggs in shell, fresh",2016,7.19,7.19%,,"Collection, Grading, Packaging, Storage, Transportation",Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,Punjab,231,"Hen eggs in shell, fresh",2016,3.7,3.70%,,,Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2.71,2.71%,,,Wholesale,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,1.99,1.99%,,"Grading, Harvesting, Transportation",Farm,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,1.78,1.78%,,Harvesting,Harvest,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,0.72,0.72%,,Storage,Storage,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,231,"Hen eggs in shell, fresh",2014,0.89,0.89,,Retailing,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,1.92,1.92,,Collection,Farm,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,1.35,1.35,,Wholesale,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,0.36,0.36,,Transportation,Transport,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,1.4,1.4,,"Grading, Sorting",Farm,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,7.19,7.19,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,0.07,0.07,,Storage,Storage,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,231,"Hen eggs in shell, fresh",2014,1.21,1.21,,Packaging,Farm,,,6 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,0.25,0.25,,Retailing,Storage,,Poor Storage And Cooling Infrastrures,5 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2.71,2.71,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,0.21,0.21,,"Grading, Sorting",Farm,,,5 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,1.78,1.78,,Harvesting,Harvest,,,5 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,0.46,0.46,,Wholesale,Storage,,Poor Storage And Cooling Infrastrures,5 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
